cityid,cidade,lat,long,diasfrom,date,text
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:48:58+00:00,E essa tosse da Flay ? #bbb20
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:48:42+00:00,Pois é mas: SC SE PA e BA proíbem carreatas manifestações e outras aglomerações; SP e MG indicam que todas as pessoas com gripes ou resfriados leves ou febre tenham como causa provável o corona e caso a morte não tenha causa aparente o mesmo procedimento.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:48:19+00:00,ai mano não dá hoje eu tô agoniada cansada de ficar em casa falta de ar psicológica e vontade de comer horrores
160,Carapicuíba- São Paulo- Brazil,-23.52272,-46.835,0,2020-03-28 19:48:09+00:00,Não. A falta de ar relacionada a ansiedade é derivada da hiperventilação quando o corpo recebe oxigênio em excesso e expele dióxido de carbono demais. Respirar rápido demais acaba puxando mais ar do que realmente precisa. Isso não causa insuficiência respiratória.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:43:52+00:00,to zuadassa febre tosse mas nao vou no medico ainda so se piorar mto
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:41:37+00:00,Tá rolando checagem de febre ao entrar no Carrefour 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:35:07+00:00,o número de pacientes triplicou com falta de ar. Insuficiência respiratória não causado pelo vírus. Pânico e medo causam falta de ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:32:45+00:00,ENTREVISTA: @diarrasylla conta por que não veio com o Now United ao Brasil: https://febreteen.com.br/2020/03/entrevista-diarra-sylla-conta-por-que-nao-veio-com-o-now-united-ao-brasil/ RT #NowUnitedNoProgramaDaMaisa
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:32:45+00:00,Quase desmaiei com a evaporação dos produtos de limpeza enquanto lavava o banheiro. Aquela cena trist semi nu suado vassoura na mão e tosse descontrolada. Então é assim que morro?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:32:32+00:00,Olha eu to igual a um pinscher com tremedeira e falta de ar. Agora a carreata pró Bolsonaro está passando de novo na avenida do lado e tem gente gritando “Bolsonarooooo” na varanda.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:29:57+00:00,O bom de estar de quarentena é que eu sei que essa febre nao é corona
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:29:39+00:00,Amiga teve febre???
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:28:34+00:00,foda é que tem que ficar prestando atenção nos sintomas pra checar mas ao mesmo tempo não posso ficar prestando tanta atenção assim senão ataca a ansiedade e começo a desenvolver sintomas por causa do psicológico... e NUNCA tenho febre então sempre descarto esperar esse sintoma
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:25:50+00:00,Os uniters fbi sabem de tudo hsushshs
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:25:25+00:00,Um grande bom dia p quem acordou morrendo de febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:24:24+00:00,se Deus quiser essa febre e essa dor vai passar vou ficar bem 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:22:13+00:00,ainda n sabemos pq eu tô a uns 12 dias esperando o resultado asiuehaushie só que tirando a febre eu tive todos os sintomas
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,0,2020-03-28 19:21:35+00:00,Vc tá com febre?? Esse agora a pouco aí foi há uns 50 anos atrás 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:19:54+00:00,TESTE: Você conhece tudo sobre a Savannah Clarke do Now United? https://febreteen.com.br/2020/03/teste-voce-conhece-tudo-sobre-a-savannah-clarke-do-now-united/ RT #NowUnitedNoProgramaDaMaisa
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:17:36+00:00,o tempo de incubação do vírus no organismo é de 14 dias. peguei trem e ônibus até duas semanas atrás meu isolamento em home office começou dia 18 quarta-feira. ainda sinto medo. essa coriza essa tosse que eu já tinha antes... só Deus pra acalmar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:16:56+00:00,Ainda bem que aqui pelo menos estão tentando manter todo mundo em casa. Eu lembro desta fase de falta de ar e era coisa mais horrível de sentir
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:15:40+00:00,#CNNtodosjuntos É possível que o coronavírus cause apenas falta de ar sem nenhum dos outros sintomas? Obrigada!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:13:45+00:00,Now United fala muito português no @programadamaisa e faz performance de "Lendas": https://febreteen.com.br/2020/03/now-united-fala-muito-portugues-no-programa-da-maisa-e-faz-performance-de-lendas/ RT #NowUnitedNoProgramaDaMaisa
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:11:04+00:00,Ô louco faltou o da febre amarela Será que ele tem AIDS também e o pulso ainda pulsa 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:08:49+00:00,Doenças como peste bubônica e febre amarela matavam milhares de pessoas anualmente. Rodrigues Alves governador decidiu reurbanizar a cidade e nomeou o engenheiro Pereira Passos para prefeito e o médico Oswaldo Cruz para Diretor da Saúde Pública. 3/10 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:08:11+00:00,39 de febre do NADA
337,Vila Galvão- São Paulo- Brazil,-23.45319,-46.56709,0,2020-03-28 19:06:38+00:00,a abelha me picou tem 10 min e eu já estou com febre e com dor de cabeça
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 19:02:38+00:00,Séries nostálgicas para reassistir durante a quarentena: http://febreteen.com.br/2020/03/series-nostalgicas-para-reassistir-durante-a-quarentena/ RT
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:54:46+00:00,Pleno sábado marcaram reunião e hoje não é um dia bom estou com a ansiedade alta falta de ar... Povo não tem noção
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:50:51+00:00,Quem discorda ou critica esse desgoverno é traidor... Verdadeira narrativa do bovino com febre aftosa...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:28:24+00:00,'Falta de ar deve chamar atenção' diz David Uip; médico em isolamento por Covid-19 explica os sintomas | Coronavírus | G1 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:47:14+00:00,'Falta de ar deve chamar atenção' diz David Uip; médico em isolamento por Covid-19 explica os sintomas | Coronavírus | G1 https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/28/falta-de-ar-deve-chamar-atencao-diz-david-uip-medico-em-isolamento-por-covid-19-explica-os-sintomas.ghtml
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:42:44+00:00,Meu pai com febre e eu já surtando pqp
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:39:42+00:00,Thanos sendo esmurrado ao som de 'Rajadão' da @pabllovittar é a nova febre do Twitter. 
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 18:38:17+00:00,"Ela só tinha tosse". Julie morreu de covid-19 aos 16 anos 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:37:02+00:00,Eu por ex quando tive dengue n tive febre e nem dor atrás dos olhos. Só apareceu manchas vermelhas pelo corpo e no dia seguinte que descobri que estava com dengue começou a doer as articulações
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,0,2020-03-28 18:33:37+00:00,eu estou com FALTA DE AR dificuldade de RESPIRAR coronga por favor não venha até mim se não for me levar embora
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,0,2020-03-28 18:32:28+00:00,Suicídio homicídio infarto avc aids dengue zica febre amarela acidentes bucho virado dor nos quartos espinheira caída catapora sarampo coqueluche tristeza depressão bulimia etc = corona vírus.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:29:49+00:00,falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:26:49+00:00,agora tô com uma tosse infernal mas tava aqui pensando que se eu peguei/pegar esse troço ou eu melhoro sozinha ou morro mesmo pq se me der falta de ar pra valer eu vou me convencer de que é crise de pânico e no máximo tomar uns rivotril
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:16:33+00:00,Vou ficar nenê não tive febre entao é só esperar esses sintomas passar. :)
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:11:53+00:00,nossa gente to me sentindo mt mal... meu corpo todo ta doendo tive febre de noite era só o q me faltava
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:11:49+00:00,tô começando a ficar com febre espero que não seja nada ;-;
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:09:46+00:00,Falam que eu estou com frescura mas eu não vou arriscar a saúde dos meus avós pq estava em contato com uma veterinária que tava com febre sintomas de resfriado e começo de falta de ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:05:31+00:00,"A vó perdeu um filho de 4 anos que morreu por causa da febre tifoide. Ela sentiu na pele como é perder alguém por causa de uma doença" 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 18:01:50+00:00,To com falta de ar desde a hora que acordei e com a sensação de que tava com o dedo na tomada  “será si” eu vou morrer ?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:59:57+00:00,Teve um dia que fiquei até com febre e quase fui abusado no outro eu fiquei vomitando o dia todo KKKKKKKKKKKKKKKKL
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:57:47+00:00,E eu que com esse coronavírus tive uma crise terrível de ansiedade com dificuldade pra respirar e já achava que era corona
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:56:22+00:00,Estou com falta de ar ou é psicológico?!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:55:08+00:00,Miga se der febre....é ruim mais vá no hospital
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 17:54:21+00:00,eu sai de casa ontem e hj to com febre 
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,0,2020-03-28 17:51:59+00:00,Essa dor chatinha vai e volta. Aí passa a dor da barriga e vem a dor de cabeça aí vem a febre passa os dois volta a dor da barriga KKKKKKKK rindo de ódio
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:50:44+00:00,Estou com tosse seca. Mddc eu vô morrêêêê (mas talvez seja só crise alérgica mesmo)
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:47:53+00:00,Bom eu estou com covid 19... Já na segunda semana.. a primeira semana foi zica.. mta dor de cabeça febre enjôo,olhos pesados cansaço e falta de ar... Essa semana já estou melhor... Não teve nada de virose não mano kkk foi foda.. mas passou
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:47:28+00:00,E tem hr q vem anciedade tudo jundo cheha até a falta de ar 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:44:21+00:00,eu tô a semana inteira com falta de ar. mas tô tentando aproveitar os dias de sol e ficar nele pra não mofar no meu quarto... mas tá foda
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:41:43+00:00,Acho que estou com quase todos os sintomas do coronavírus só não me deu febre ainda. Quase tive um ataque de pânico tendo falta de ar ontem chamei o médico on-line ele disse pra eu fazer inalação e evitar ir no PS 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:39:43+00:00,Isso é como comparar o espirro de resfriado a uma tosse de tuberculose. Mas foda-se parça. Já entendi que a limitação aí está além do que se é possível alcançar mesmo no dialogo lógico. Divirta-se aí caçando comunistas ... enquanto pode.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:38:16+00:00,Eu tb tenho ansiedade e muitas vezes meu coração dispara e da falta de ar... Daí só falto morrer de medo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:36:23+00:00,Miguelito está com febre 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:36:11+00:00,O dilema do ansioso: Falta de ar é coronga ou "só" ansiedade mesmo?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:35:20+00:00,Começou uma leve falta de ar. Eita
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:28:47+00:00,Professor Ives Gandra ainda internado em recuperação testou positivo para o coronavírus. Ele está bem apenas com um pouco de febre. Com certeza irá superar mais essa. 
182,Campo Limpo Paulista- São Paulo- Brazil,-23.21599,-46.75842,0,2020-03-28 17:26:10+00:00,“Falta de ar deve chamar atenção” diz David Uip; médico em isolamento por Covid-19 explica os sintomas 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:23:14+00:00,Falando pausadamente respirando fundo....tá com falta de ar General?!?! Hein? 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:18:04+00:00,Tenho sentido tanta falta de ar e taquicardia que sinceramente...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:16:38+00:00,Ultimamente to sentindo um calorão interno... aí bate uma sensação de estômago embrulhado uma falta de ar como se tivesse um peso no peito inquietação nunca tive isso... será crise de pânico por causa do confinamento?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:11:07+00:00,Tá sentindo falta de ar?
176,Tatuí- São Paulo- Brazil,-23.35556,-47.85694,0,2020-03-28 17:10:13+00:00,Minha mãe surtando aqui que achou que tava com febre. Com cobertor no pé e tudo. Comprou um termômetro aferiu e deu 35.8. Fui aferir a minha que tô de boa 37.1...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:09:22+00:00,pensem assim a Europa se livrou da peste bulbônica numa época que não se tinha conhecimento em medicina e tentavam curar febre drenando o sangue da pessoa a gente se livra do coronavírus.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:04:50+00:00,Minha mãe mandou remédio para comprar remédio para meu resfriado. O que cura gripe tosse e de quebra o coração?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:01:46+00:00,mediram minha febre antes de entrar no carrefour com aquele termômetro de encostar na testa what dystopian novel is this
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 17:00:46+00:00,TO COM FALTA DE AR CHEGO MINJA HRA
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:56:22+00:00,...tomei todos os cuidados com a prevenção mas ontem um dos funcionários começou a tossir; um cliente antigo que esteve na loja dias atrás ligou dizendo que também estava com febre e como sem pensar abraçou-me quando nos reencontramos ficou preocupado comigo...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:56:11+00:00,Chegou a hora de escolher: Morrer de tosse ou morrer de fome!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:52:17+00:00,Se sentir falta de ar já sabe... Tem que ir no médico imediatamente
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:51:53+00:00,Eu achando que tava com febre e minha temperatura 34,7. Será q to morta e n sei?!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:50:31+00:00,#DiárioCOVID19 08 Ontem a noite tive febre nariz entupido e um pouco de dor de cabeça mas já acordei normal hoje. Espero que não tenha sido nada.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:50:27+00:00,Alguém por favor tira essa febre e dor de mim??? Num peço mais nada
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:49:40+00:00,Vou dar uma sugestão para os fãs de @jdoriajr e os fãs de @jairbolsonaro : Marquem uma rave num lugar fechado  todo mundo sem proteção  e façam uma competição de que tosse ou espirra mais forte. O último sobrevivente ganha o jogo. O país agradece.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:47:45+00:00,Gente estou com febre  mas sem gripe nem nada . Porém sem fome . Será q devo me preocupar ...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:45:56+00:00,Aqui em Sampa agora é assim,morreu de acidente tiroteio,queda da moto febre amarela renite sinusite,burcite suicídio,tudo vai na conta do corona vírus diz o doriana ,vai vendo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:44:23+00:00,Pode ser uma gripe.. um dos principais sintomas é falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:41:27+00:00,@BrenoMelaragno No 5 dia ele piorou com falta de ar séria. Apesar de não querer interna lo. Liguei 136 156 hosp. Emilio Ribas. O atendimento foi péssimo. Existe muitas mentiras na atuação do governo. Acredito na justiça. Está na hora de nova Lei ou punição exemplar. Vamos?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:40:52+00:00,Eu que raramente fico doente hoje acordei com dor de garganta e tosse e com o c* na mão.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:39:39+00:00,ontem tive uma falta de ar acho que por nervoso e jurei que tava com corona
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:39:38+00:00,Eu em casa com qualquer tosse e espirro 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:36:03+00:00,cada movimento que faço tenho que parar e ficar um tempão sentada pq fico com falta de ar. vai se fude viu
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:29:33+00:00,Na vdd eu n sei mano pq eu ainda to tendo crises de ansiedade mas n me da falta de ar na vdd nunca tinha dado e semana passada eu fiquei 4 dias respirando tudo torto... Cara vo tomar varios remédios p dormir e só vou acordar dps q esse surto passar pq eu to louca de mais.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:28:28+00:00,Não aguento ficar com falta de ar mano
152,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,0,2020-03-28 16:28:14+00:00,Talvez eu esteja com uma certa dificuldade para respirar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:26:43+00:00,Achei que era só eu. Não consigo me ver falando em vídeo nem poucos segundos que já acho tudo horrível e tenho falta de ar. Que bom que você está conseguindo lidar... depois ensina pra gente 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:26:00+00:00,Pietra se você tá conseguindo fazer suas coisas de boa e não está caindo no chão sem ar você tá bem. Dizem que você sente DOR mesmo umas pontadas. E tem outros sintomas: febre tosse. Não fica pilhada só na falta de ar.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:25:11+00:00,Semana passada eu estava com falta de ar e febre ai essa semana náuseas e muito sono... Senhor se tudo isso foi fruto do meu psicológico eu sinto lhe dizer mas n posso pegar corona se n eu morro.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:24:03+00:00,Tempo ta muito seco. Estamos totalmente isolados em casa e eu to assim. Só não to com falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:23:27+00:00,Controla a febre e
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:21:16+00:00,Era sinusite. Por isso Febre insistente. Acabo de voltar do hospital. Vou tomar antibiótico. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:20:21+00:00,Minha vó: você tem que tomar sol pra acabar com essa tosse .. Kkkkkkkkkkkkkkkk o que o sol tem a ver com a tosse?????!!!!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:18:37+00:00,eu tenho quase certeza que tive corona pq a dor e o cansaço físico que eu senti esses dias atrás quando eu estava doente eu nunca tinha sentido só não tive falta de ar mas tem muitos que não sentem 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:18:24+00:00,Então eu já to com tosse faz semanas pq tenho sinusite o resto tem aparecido esses dias
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:16:56+00:00,Flay tá com coronavírus kkkkkk q tosse foi essa amada? #bbb20
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:14:24+00:00,se eu passar mal dnv por causa da tosse eu me mato
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:08:47+00:00,Eu também peguei Covid-19 e não tossi nem tive febre alta. O único sintoma até agora que parece que todos têm é alteração súbita de olfato e paladar. De resto os sintomas variam muito de organismo para organismo. Falta de ar é motivo para procurar ajuda rápido.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:08:42+00:00,#Coronavírus Estudos recentes sugerem que a Covid-19 doença causada pelo novo coronavírus está relacionada a outros sinais além de coriza tosse febre e falta de ar O aparecimento da Covid-19 a doença causada… https://www.instagram.com/p/B-SJHXqnAY0/?igshid=gae2htbise6g
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:08:28+00:00,Então eu não tive febre :(
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:18:08+00:00,'Falta de ar deve chamar atenção' diz David Uip; médico em isolamento por Covid-19 explica os sintomas 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:07:22+00:00,'Falta de ar deve chamar atenção' diz David Uip; médico em isolamento por Covid-19 explica os sintomas https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/28/falta-de-ar-deve-chamar-atencao-diz-david-uip-medico-em-isolamento-por-covid-19-explica-os-sintomas.ghtml
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:02:45+00:00,#CNNtodosjuntos #CNNBrasil meu filho ficou com febre e tosse e por orientação dos médicos por conta do isolamento aguardarmos 6 dias. Ontem vimos que ele está com pneumonia. Se tivéssemos indo antes talvez não teria chegado a esse ponto.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:00:29+00:00,Eu não aguento mais ficar dentro de casa e saber que na minha situação isso não vai mudar por tão cedo me da até falta de ar hoje acordei no surto 100% revoltada
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 16:00:18+00:00,Ai amiga ao menor sinal de falta de ar se pica pra emergência
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:59:34+00:00,Tá rolando campanha de vacinação contra a febre amarela ....AGORA?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:56:32+00:00,Relatos de coronalunos 1 - atriz jovem corongou e não pode ir até a cozinha sem sentir falta de ar 2 - cineasta retirou equipamentos de sua produtora temendo assaltos 3 - publicitário com filhos pequenos deprimiu pela falta de tempo pra ver todos filmes e séries abertos online
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:55:00+00:00,dor de cabeca dor de garganta febre dor no rosto algm faz um diagnostico ae faz favor..
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:53:37+00:00,Mais um dia em quarentena cabeça doendo e bronquite atacada... Corona não é pq nem de casa eu to saindo aaa (to sem febre é só a cabeça mesmo e a tosse)
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:53:33+00:00,Como eu já tinha dito antes não é todo mundo que tem febre nem tosse. Mas a alteração de olfato e paladar é geral. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:53:10+00:00,Me sinto profundamente desrespeitada pelo pres.da república;meu irmão tinha 41 anos  tinha pneumonia às vezes  tomava antibióticos por 7 ou 14 dias e continuava aqui  segunda feira se foi depois de 24 hs da primeira febre . Qualquer vida faz falta  só sabe quem passa por isso
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:49:53+00:00,Amiga eu não sei nem oq fazer... Minha imunidade tá baixíssima e agora tô com febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:49:34+00:00,A prima da minha mãe (filha do meu tio avô que testou positivo) tá com febre e dor da garganta. A médica disse que é amigdalite. Eu duvido mas torço pra ser. Ela mora no meu bairro com a família. Espero que ela esteja totalmente isolada inclusive da família só por precaução.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:44:44+00:00,As pessoas tossem por vários motivos - alergia bronquite asma refluxo pânico pneumonia cigarro e etc não necessariamente por ter sido infectada pelo corona. E olhos vermelhos pode ser qq relacionada somente ao olhos não necessariamente febre!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:43:29+00:00,Xuxu água e uma alimentação mais leve pode te ajudar! Vai dar tudo certo! Vai monitorando a febre!!!
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 15:42:14+00:00,E esse negocio de manter distancias é mentira pois as pessoas podem se cumprimentar normal só não se a pessoa estiver com tosse e não estiver bem mais se as pessoas estiverem bem podem cumprimentar normal,podem abraçar normal e beijar normal #sp1
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:38:03+00:00,#CNNtodosjuntos Dr Renato tive asma na infancia. Hoje minha falta de ar é esporádica. Eu sou vulneravel para o Covid 19?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:37:26+00:00,Este Tiago é campeão. Piada pronta. Veja o POST do cidadão adora um psicopata miliciano de preferência musculosos. Vai se vacinar contra febre aftosa. Doente.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:35:25+00:00,Nada só atendem se tem febre alta e vc tá no bico do corvo já
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:34:45+00:00,Só dor de cabeça que não passa nunca é dor no corpo mas sem febre até agora
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:31:22+00:00,#sp1 tenho apneia de sono entro no grupo de risco? Uso cpap caso eu venha ter corona vírus posso utiliza-lo caso venha sentir falta de ar?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:30:06+00:00,E a Febre Teen faz tudo 
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,0,2020-03-28 15:28:38+00:00,@BolsonaroSP o corpo tem temperatura de 36,6° e inclusive na febre o vírus se multiplica. Precisaria confirmar se isso é verídico.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:28:34+00:00,Falta de ar: corona ou ansiedade? No meu caso é ansiedade mas ela mesma também tenta de convencer que é corona.
